id,name,edible_conversion_factor,energy_kj,energy_kcal,water_g,protein_g,fat_g,carbs_available_g,fiber_g,ash_g,calcium_mg,iron_mg,magnesium_mg,potassium_mg,sodium_mg,zinc_mg,selenium_mcg,retinol_mcg,beta_carotene_eq_mcg,thiamin_mg,riboflavin_mg,niacin_mg,food_folate_mcg,vit_b12_mcg,vit_c_mg,cholesterol_mg,food_group
15124,Enriched Mandazi,0,1590.0,379.0,23.5,7.6,16.1,49.9,2.2,0.8,45,3.3,21,105,80,0.66,2,88,24,0.47,0.36,3,21,0.57,0.7,23.0,UNKNOWN
15125,Basic Mandazi,0,1430.0,340.0,28.2,6.4,12.9,48.7,2.1,1.7,136,3.5,19,350,241,0.52,0,48,1,0.46,0.29,3,17,0.4,0,0.0,UNKNOWN
15126,Stewed Split Dal,0,291.0,69.0,81.8,3.7,1.9,8.1,2.7,1.9,22,1.2,21,142,459,0.42,6,0,105,0.05,0.03,0.3,31,0,4.8,0.0,UNKNOWN
15127,Potato Curry,0,608.0,145.0,69,2.2,7,17.3,2.2,2.3,25,1.7,22,475,537,0.41,1,0,120,0.06,0.04,0.9,32,0,11.4,0.0,UNKNOWN
15128,Peas and Brinjal Curry,0,544.0,131.0,72.5,4.2,8.5,6.6,5.8,2.4,38,2.1,30,253,520,1.96,2,0,348,0.13,0.09,1.1,56,0,16.8,0.0,UNKNOWN
15129,Steamed Rice,0,513.0,121.0,68.6,2.6,0.3,26.7,0.2,1.5,10,0.3,9,22,521,0.45,1,0,0,0.02,0.04,0.4,2,0,0,0.0,UNKNOWN
15130,Rotli (Indian Chapati),0,1560.0,374.0,21.6,8,16.7,43.8,7.9,2,25,2.7,83,234,354,1.64,27,42,25,0.32,0.09,2.2,0,0,0,28.0,UNKNOWN
15131,Potato Bhajia,0,1960.0,471.0,15.1,8.6,31,37.1,4.8,3.5,29,3,39,783,587,0.78,2,1,50,0.17,0.09,1.8,81,0,8.2,0.0,UNKNOWN
15132,Chaas (Diluted Yoghurt),0,252.0,60.0,86.6,2,2.2,8,0,1.1,106,0.1,8,93,262,0.24,2,23,16,0.04,0.11,0,0,0.12,0,7.0,UNKNOWN
15133,Siro (Semolina & Nuts),0,1720.0,412.0,28.4,4.3,26.1,39.4,1.1,0.8,81,0.5,19,140,24,0.66,4,187,105,0.03,0.18,0.3,9,0.32,0,73.0,UNKNOWN
15134,Minced Meat Balls,0,659.0,157.0,65.9,8.1,5.4,18.6,0.8,1.3,14,4.4,17,133,321,1.55,7,2,79,0.02,0.1,1.4,5,0.43,4.1,19.0,UNKNOWN
15136,Wheat Flour Porridge,0,468.0,111.0,76.3,2.5,3.9,16.1,0.9,0.3,14,0.9,21,60,3,0.24,1,7,0,0.11,0.05,1.4,7,0.06,0,0.0,UNKNOWN
15137,Okra Meat Dish,0,394.0,94.0,80.1,8.2,5.1,3.2,1.3,2.1,23,5.2,24,199,559,1.65,8,3,151,0.03,0.1,1.7,13,0.51,9.3,23.0,UNKNOWN
15138,Hydrabadi Biryani,0,819.0,195.0,59.3,8.2,8.3,21.4,0.9,1.9,35,1,22,187,457,0.62,15,8,65,0.06,0.09,1.2,4,1.08,1.9,19.0,UNKNOWN
15139,Chick Peas Curry,0,524.0,126.0,69.2,6,5.1,10.3,7.3,2.1,77,2.5,48,329,426,0.96,11,0,140,0.11,0.06,0.6,61,0,5.5,0.0,UNKNOWN
15140,Bhature (Fried Indian Bread),0,1410.0,337.0,36.1,5.9,18.5,35.9,1.7,1.9,62,2.8,18,109,518,0.5,1,58,170,0.38,0.27,2.4,15,0.35,1.4,11.0,UNKNOWN
15141,Pumpkins with Peanut Butter,0,359.0,86.0,82.7,2.6,5.5,5.4,2.6,1.3,24,0.6,29,195,196,0.36,1,0,1090,0.1,0.06,1.6,26,0,5.5,0.0,UNKNOWN
15142,Boiled beans,0,390.0,93.0,74.9,5.2,2.3,10.2,5.3,2.1,43,1.6,32,229,355,0.7,2,0,24,0.09,0.05,0.6,69,0,1,0.0,UNKNOWN
